Medicine_ID,Counterfeit_Weight,DistArea_ID,Active_Since,Medicine_MRP,Medicine_Type,SidEffect_Level,Availability_rating,Area_Type,Area_City_Type,Area_dist_level,Counterfeit_Sales
QKO94,11.995,Area018,2007,85.5038,Hreplacements,critical,0.024472001,Industrial,Tier 3,Medium,630.3266
PNT79,14.15,Area035,2002,53.0428,Hreplacements,mild,0.134702394,DownTown,Tier 2,Small,816.0848
VMN13,15.15,Area045,2000,50.548,MuscleRelaxants,mild,0.044402114000000006,DownTown,Tier 2,Unknown,432.584
EJJ98,18.55,Area017,2005,271.491,Analgesics,mild,0.09780965800000001,DownTown,Tier 2,Unknown,3268.8920000000003
ZWS21,8.85,Area049,1997,163.034,Cardiac,mild,0.040212057999999995,DownTown,Tier 1,Medium,2869.4120000000003
GUA99,17.5,Area013,1985,106.1726,OralContraceptives,critical,0.029639482,DownTown,Tier 3,High,1189.5986
RTM43,17.3,Area013,1985,89.8986,Antipyretics,critical,0.078009745,DownTown,Tier 3,High,1047.7832
OLE14,12.6,Area013,1985,191.766,Antiseptics,mild,0.06067798,DownTown,Tier 3,High,3888.086
VIC83,7.335,Area010,1996,165.8998,Hreplacements,mild,0.249433601,MidTownResidential,Tier 3,Unknown,266.7998
OFA73,8.3,Area035,2002,118.52799999999999,Cardiac,mild,0.16437695800000002,DownTown,Tier 2,Small,1284.808
PRU10,18.0,Area013,1985,190.6976,Antibiotics,critical,0.132362812,DownTown,Tier 3,High,3191.6592
KIS14,10.8,Area035,2002,238.9668,OralContraceptives,critical,0.145521929,DownTown,Tier 2,Small,4259.6024
TLK62,6.76,Area046,1995,195.72400000000002,Cardiac,critical,0.045177405,DownTown,Tier 1,Small,5332.871999999999
AEN20,8.8,Area017,2005,132.0072,Cardiac,mild,0.064038045,DownTown,Tier 2,Unknown,3665.7088
BNU14,8.85,Area013,1985,134.2072,Antibiotics,critical,0.043918873,DownTown,Tier 3,High,1215.5648
EOX12,16.4,Area018,2007,150.1496,Antiseptics,mild,0.069067524,Industrial,Tier 3,Medium,1383.3464
DCV26,7.395,Area045,2000,152.2154,MuscleRelaxants,mild,0.094361288,DownTown,Tier 2,Unknown,2807.4926
IUN21,7.66,Area046,1995,173.9526,Antiseptics,mild,0.018978595,DownTown,Tier 1,Small,1264.1682
KPX48,18.0,Area045,2000,156.8102,Hreplacements,critical,0.051606365,DownTown,Tier 2,Unknown,2883.3938
OIT11,11.1,Area049,1997,185.537,Antibiotics,mild,0.013000000000000001,DownTown,Tier 1,Medium,3994.614
CQC14,8.19,Area049,1997,203.782,Hreplacements,critical,0.013000000000000001,DownTown,Tier 1,Medium,2623.066
KJA29,15.8,Area013,1985,52.3454,Cardiac,critical,0.054214745999999994,DownTown,Tier 3,High,742.181
OIX75,,Area019,1983,100.2804,Mstablizers,mild,0.126720344,MidTownResidential,Tier 1,Small,756.1628
OUO54,14.1,Area035,2002,106.84100000000001,Antibiotics,mild,0.089045655,DownTown,Tier 2,Small,3878.099
IUR77,17.65,Area046,1995,267.9646,Antiseptics,mild,0.042445360999999994,DownTown,Tier 1,Small,2174.3168
AGF42,17.0,Area045,2000,163.8024,Tranquilizers,mild,0.06910384,DownTown,Tier 2,Unknown,2693.6408
HPK57,11.4,Area010,1996,163.6656,Tranquilizers,mild,0.063562853,MidTownResidential,Tier 3,Unknown,576.3968
QGV13,17.3,Area013,1985,234.1404,Antifungal,mild,0.073797393,DownTown,Tier 3,High,3713.6464
ZEO73,5.91,Area018,2007,185.5396,Statins,mild,0.136151947,Industrial,Tier 3,Medium,2206.2752
YLU79,11.1,Area018,2007,60.8008,Mstablizers,critical,0.15418383,Industrial,Tier 3,Medium,366.004
TPX20,10.3,Area013,1985,87.5644,Cardiac,mild,0.092279489,DownTown,Tier 3,High,1448.5948
FRI14,8.615,Area049,1997,163.734,Hreplacements,mild,0.02832563,DownTown,Tier 1,Medium,572.4019999999999
SCK30,8.585,Area013,1985,184.6054,Antiseptics,mild,0.044125709000000006,DownTown,Tier 3,High,4490.635
ADO13,16.8,Area049,1997,272.0568,Mstablizers,critical,0.088868843,DownTown,Tier 1,Medium,1958.5976
NDP41,13.65,Area046,1995,66.7246,Cardiac,mild,0.039681262,DownTown,Tier 1,Small,923.9444
WJW10,10.9,Area018,2007,176.2184,Antiseptics,mild,0.019725388,Industrial,Tier 3,Medium,3085.1312
ORX66,14.95,Area018,2007,196.324,Antipyretics,critical,0.013000000000000001,Industrial,Tier 3,Medium,4400.752
MSJ80,9.32,Area010,1996,162.2998,Hreplacements,mild,0.199528819,MidTownResidential,Tier 3,Unknown,420.5996
SFQ49,18.4,Area045,2000,124.88600000000001,Antiseptics,mild,0.08029024400000001,DownTown,Tier 2,Unknown,1697.604
HNJ12,8.26,Area046,1995,100.2146,Analgesics,mild,0.09019356099999999,DownTown,Tier 1,Small,1390.0044
TTV84,17.4,Area035,2002,136.4362,OralContraceptives,critical,0.060792845,DownTown,Tier 2,Small,3384.7412
RVF12,13.45,Area049,1997,175.3184,Antacids,mild,0.034757269,DownTown,Tier 1,Medium,3415.368
WJO14,,Area019,1983,59.8376,Antipyretics,critical,0.097404264,MidTownResidential,Tier 1,Small,256.8128
BSQ74,,Area027,1983,135.47299999999998,MuscleRelaxants,mild,0.019727008,CityLimits,Tier 3,Medium,3315.498
HLZ81,17.4,Area049,1997,86.3328,Antibiotics,mild,0.11338870599999999,DownTown,Tier 1,Medium,1966.5872
YQV90,10.995,Area018,2007,256.5144,OralContraceptives,critical,0.060622786,Industrial,Tier 3,Medium,3788.216
VQH10,16.3,Area046,1995,230.1456,Mstablizers,critical,0.039840766,DownTown,Tier 1,Small,4976.0032
AGF42,,Area019,1983,161.6024,Tranquilizers,mild,0.111031771,MidTownResidential,Tier 1,Small,264.8024
YLO35,,Area027,1983,177.3842,Hreplacements,critical,0.023928678,CityLimits,Tier 3,Medium,6578.5838
TAS13,20.15,Area017,2005,67.6562,Antimalarial,mild,0.049241797000000004,DownTown,Tier 2,Unknown,1120.3554
FIA79,19.3,Area045,2000,180.8422,Antiseptics,mild,0.060473135,DownTown,Tier 2,Unknown,3216.9596
GKZ14,7.245,Area035,2002,138.1652,Antiseptics,mild,0.106008616,DownTown,Tier 2,Small,2308.8084
CDD33,10.3,Area035,2002,186.737,Hreplacements,mild,0.078236932,DownTown,Tier 2,Small,7876.228
MJI11,9.945,Area049,1997,60.9982,Cardiac,mild,0.034619564,DownTown,Tier 1,Medium,849.3748
CPQ12,19.55,Area018,2007,268.7962,Hreplacements,mild,0.091041216,Industrial,Tier 3,Medium,2961.9582
ILY10,,Area027,1983,180.6106,Antibiotics,mild,0.148075924,CityLimits,Tier 3,Medium,3535.212
XBX30,21.55,Area013,1985,192.8976,Antiseptics,mild,0.03893166,DownTown,Tier 3,High,3191.6592
AUU56,,Area027,1983,192.3318,Hreplacements,mild,0.0480152,CityLimits,Tier 3,Medium,6067.2494
FMJ26,17.05,Area046,1995,263.1382,Statins,mild,0.153603316,DownTown,Tier 1,Small,6421.455
RWD64,,Area027,1983,93.4276,Antimalarial,critical,0.163341867,CityLimits,Tier 3,Medium,1981.2348
VMN22,14.45,Area045,2000,182.1764,Antibiotics,critical,0.178694678,DownTown,Tier 2,Unknown,3892.0808
ZLS67,13.8,Area035,2002,131.444,Cardiac,mild,0.125203445,DownTown,Tier 2,Small,1551.128
ERM22,7.22,Area018,2007,58.5692,Analgesics,critical,0.032278216,Industrial,Tier 3,Medium,556.4228
IBE74,16.0,Area017,2005,59.8034,Antibiotics,mild,0.08570730900000001,DownTown,Tier 2,Unknown,404.6204
ZLI11,9.73,Area049,1997,184.3422,Antiseptics,mild,0.190971115,DownTown,Tier 1,Medium,2182.3064
OTC46,19.15,Area017,2005,105.2094,Tranquilizers,mild,0.031125947999999997,DownTown,Tier 2,Unknown,874.6752
OVD33,18.05,Area049,1997,183.3106,Antipyretics,mild,0.07363976,DownTown,Tier 1,Medium,3706.3226
NGH10,7.285,Area018,2007,137.4678,OralContraceptives,mild,0.109185556,Industrial,Tier 3,Medium,3673.6984
FOY14,12.4,Area046,1995,184.5054,Hreplacements,mild,0.057823438,DownTown,Tier 1,Small,2039.1594
JFX10,18.4,Area017,2005,148.9838,Cardiac,critical,0.060073322,DownTown,Tier 2,Unknown,3063.1598
QXV86,,Area027,1983,158.0418,Hreplacements,mild,0.051822077,CityLimits,Tier 3,Medium,1731.5598
YSI44,22.0,Area035,2002,110.4042,Mstablizers,critical,0.092281476,DownTown,Tier 2,Small,1005.8378
OQH15,16.5,Area049,1997,227.2824,Cardiac,mild,0.034240491,DownTown,Tier 1,Medium,4917.4128
ZAM11,19.65,Area045,2000,97.4882,Antibiotics,critical,0.10748807099999999,DownTown,Tier 2,Unknown,628.3292
XJA26,9.495,Area049,1997,104.6462,Mstablizers,mild,0.044452265,DownTown,Tier 1,Medium,1038.462
JEF58,11.1,Area046,1995,110.9016,Mstablizers,mild,0.060187038,DownTown,Tier 1,Small,1732.2256
XJA26,9.495,Area046,1995,104.1462,Mstablizers,mild,0.044403440999999995,DownTown,Tier 1,Small,760.8234
UQE10,9.205,Area046,1995,239.5694,Statins,mild,0.07706438,DownTown,Tier 1,Small,1939.9552
PTX15,,Area019,1983,201.1872,Hreplacements,critical,0.058068892000000004,MidTownResidential,Tier 1,Small,1058.4360000000001
ROJ11,12.9,Area010,1996,153.3154,Analgesics,mild,0.081535039,MidTownResidential,Tier 3,Unknown,396.6308
HJF13,19.05,Area018,2007,164.5656,Mstablizers,critical,0.051042233,Industrial,Tier 3,Medium,3511.2432
BEB14,15.3,Area035,2002,64.36399999999999,Hreplacements,critical,0.054949832000000004,DownTown,Tier 2,Small,1231.5439999999999
XJU61,19.15,Area049,1997,200.7188,Analgesics,mild,0.050885683,DownTown,Tier 1,Medium,1065.094
GVZ23,9.8,Area010,1996,61.6324,Cardiac,mild,0.17683895100000002,MidTownResidential,Tier 3,Unknown,424.5944
CBB32,19.0,Area045,2000,191.7292,Antipyretics,mild,0.10098659900000001,DownTown,Tier 2,Unknown,3031.8672
NOA32,15.65,Area013,1985,89.596,Mstablizers,mild,0.093527065,DownTown,Tier 3,High,832.064
QQZ11,13.6,Area010,1996,203.6162,OralContraceptives,mild,0.049590807,MidTownResidential,Tier 3,Unknown,305.4162
XRN69,16.4,Area013,1985,144.0942,Antimalarial,critical,0.109020459,DownTown,Tier 3,High,2497.8956
UOI59,12.9,Area017,2005,181.3106,OralContraceptives,critical,0.09060107,DownTown,Tier 2,Unknown,3192.9908
YSA54,21.05,Area017,2005,112.5332,Antiseptics,mild,0.02738222,DownTown,Tier 2,Unknown,3188.9959999999996
DRH86,,Area019,1983,67.2614,MuscleRelaxants,mild,0.032592288999999997,MidTownResidential,Tier 1,Small,334.0456
FIH39,9.14,Area045,2000,61.635,Cardiac,critical,0.166806271,DownTown,Tier 2,Unknown,1311.44
SES94,12.8,Area035,2002,130.5124,Hreplacements,mild,0.059115083,DownTown,Tier 2,Small,1653.6612
QGK19,14.95,Area018,2007,56.4402,OralContraceptives,mild,0.078898197,Industrial,Tier 3,Medium,572.4019999999999
AUN97,,Area027,1983,238.3352,Cardiac,critical,0.04369330900000001,CityLimits,Tier 3,Medium,10419.584
IPC15,15.45,Area013,1985,182.1106,Analgesics,mild,0.108298849,DownTown,Tier 3,High,4048.5438
HSB92,6.915,Area010,1996,131.673,Tranquilizers,mild,0.223511558,MidTownResidential,Tier 3,Unknown,236.173
KBE13,14.45,Area035,2002,93.0566,Antacids,mild,0.033711996,DownTown,Tier 2,Small,1804.132
KJO51,8.735,Area046,1995,219.0638,Antifungal,mild,0.135837694,DownTown,Tier 1,Small,3218.9570000000003
DYS92,21.8,Area010,1996,101.18299999999999,Antibiotics,mild,0.013000000000000001,MidTownResidential,Tier 3,Unknown,202.88299999999998
AJF83,20.65,Area049,1997,175.3868,Analgesics,critical,0.052990314000000004,DownTown,Tier 1,Medium,1095.7208
MGU75,,Area019,1983,158.3392,Statins,mild,0.031847113999999996,MidTownResidential,Tier 1,Small,560.4176
AEX84,,Area027,1983,256.1776,OralContraceptives,mild,0.09579545,CityLimits,Tier 3,Medium,4818.8744
FMO17,7.825,Area049,1997,95.3882,Antiseptics,mild,0.103436094,DownTown,Tier 1,Medium,2346.0932
RKO79,14.3,Area046,1995,185.3054,Analgesics,critical,0.057984874000000006,DownTown,Tier 1,Small,2039.1594
COQ16,12.65,Area046,1995,111.8016,Hreplacements,critical,0.013000000000000001,DownTown,Tier 1,Small,315.4032
IXN93,13.45,Area017,2005,200.9872,Antibiotics,critical,0.14583066,DownTown,Tier 2,Unknown,2382.0464
CYP90,22.0,Area035,2002,166.8288,Mstablizers,mild,0.034427082000000005,DownTown,Tier 2,Small,1684.2879999999998
TVN24,18.15,Area017,2005,100.9488,Hreplacements,mild,0.049596012,DownTown,Tier 2,Unknown,746.8416
GYZ10,20.9,Area018,2007,54.777,Tranquilizers,mild,0.061092778,Industrial,Tier 3,Medium,545.77
IXI10,7.24,Area046,1995,197.0556,Antacids,critical,0.042372367,DownTown,Tier 1,Small,4055.8676
WRY47,11.6,Area017,2005,88.99600000000001,Cardiac,critical,0.063353695,DownTown,Tier 2,Unknown,1870.7120000000002
GPG94,,Area019,1983,126.6808,Antibiotics,critical,0.091758649,MidTownResidential,Tier 1,Small,347.3616
CTM81,18.4,Area017,2005,157.4392,OralContraceptives,mild,0.045812669,DownTown,Tier 2,Unknown,2350.0879999999997
ZUE85,19.3,Area018,2007,167.6972,Cardiac,mild,0.086490977,Industrial,Tier 3,Medium,891.9860000000001
HSB92,6.915,Area049,1997,135.07299999999998,Tranquilizers,mild,0.13896455900000002,DownTown,Tier 1,Medium,3069.152
VQW12,12.8,Area049,1997,96.354,Antipyretics,critical,0.033601791,DownTown,Tier 1,Medium,1151.6480000000001
XWX56,,Area027,1983,135.502,Antiseptics,mild,0.047504414,CityLimits,Tier 3,Medium,2896.0440000000003
KGK12,21.4,Area018,2007,204.582,Antibiotics,critical,0.067816926,Industrial,Tier 3,Medium,1657.656
YCY11,21.8,Area018,2007,119.7596,Mstablizers,mild,0.132848041,Industrial,Tier 3,Medium,544.4384
PJG77,16.45,Area035,2002,157.67600000000002,OralContraceptives,critical,0.079164431,DownTown,Tier 2,Small,2310.14
XWX80,,Area019,1983,231.5456,Antiseptics,mild,0.11537163800000001,MidTownResidential,Tier 1,Small,776.1368
SBW86,15.8,Area046,1995,182.5448,Antibiotics,critical,0.071827383,DownTown,Tier 1,Small,3010.5616
ZUU67,9.35,Area046,1995,122.4518,Antipyretics,critical,0.177679597,DownTown,Tier 1,Small,1365.3698
PAN12,18.9,Area013,1985,171.8552,Hreplacements,mild,0.023031539,DownTown,Tier 3,High,1900.0072
OKF75,20.5,Area013,1985,249.5196,MuscleRelaxants,mild,0.19550177300000002,DownTown,Tier 3,High,5174.4116
OQH15,16.5,Area018,2007,228.7824,Cardiac,mild,0.034293909,Industrial,Tier 3,Medium,1641.6768
TUA11,17.8,Area045,2000,49.6506,Tranquilizers,mild,0.025663476,DownTown,Tier 2,Unknown,758.1602
SKA90,8.51,Area045,2000,111.1332,Hreplacements,critical,0.157924795,DownTown,Tier 2,Unknown,1650.9979999999998
IAU19,21.0,Area013,1985,109.0726,Antiseptics,mild,0.039826919,DownTown,Tier 3,High,1972.5794
CNP10,20.55,Area017,2005,207.81099999999998,Antimalarial,critical,0.040233781,DownTown,Tier 2,Unknown,1095.055
EKB23,10.195,Area046,1995,188.737,Stimulants,mild,0.013000000000000001,DownTown,Tier 1,Small,1348.059
XRI86,15.3,Area013,1985,153.3786,Antipyretics,critical,0.042697925,DownTown,Tier 3,High,3291.5292
DZO55,6.085,Area013,1985,130.4098,Antacids,mild,0.105516598,DownTown,Tier 3,High,1438.6078
KSO48,11.495,Area017,2005,204.8794,Antipyretics,critical,0.159692433,DownTown,Tier 2,Unknown,4209.6674
EVI82,7.665,Area045,2000,73.5536,OralContraceptives,mild,0.020363189,DownTown,Tier 2,Unknown,1338.0720000000001
ZKO55,10.495,Area045,2000,116.4622,Antiseptics,mild,0.061157338,DownTown,Tier 2,Unknown,2230.244
ZJZ12,8.22,Area013,1985,72.8852,Antipyretics,mild,0.051422076,DownTown,Tier 3,High,551.0964
ARR74,11.495,Area018,2007,156.8076,Hreplacements,mild,0.12083454099999999,Industrial,Tier 3,Medium,1443.2684
ADT76,21.15,Area046,1995,207.5768,Antiviral,mild,0.06702564400000001,DownTown,Tier 1,Small,6616.5344
HBG12,9.455,Area046,1995,85.0354,OralContraceptives,critical,0.046555399000000004,DownTown,Tier 1,Small,1768.1788
KKJ43,10.695,Area018,2007,95.4908,MuscleRelaxants,mild,0.053124625,Industrial,Tier 3,Medium,1455.2528
UOI59,12.9,Area035,2002,180.5106,OralContraceptives,critical,0.090150004,DownTown,Tier 2,Small,1995.2166
OHK62,,Area027,1983,98.8856,Hreplacements,critical,0.050768989,CityLimits,Tier 3,Medium,1958.5976
SAD14,7.1,Area018,2007,100.0172,Antipyretics,mild,0.144489269,Industrial,Tier 3,Medium,1718.9096
ZFU57,15.9,Area035,2002,192.0976,Antiseptics,mild,0.072393919,DownTown,Tier 2,Small,3372.7568
LNA17,17.65,Area049,1997,62.4324,Antibiotics,mild,0.033579897000000004,DownTown,Tier 1,Medium,1047.7832
SGZ11,8.955,Area045,2000,127.5492,Cardiac,mild,0.045009653,DownTown,Tier 2,Unknown,2545.8332
KKK25,10.3,Area049,1997,112.5016,Antiseptics,mild,0.045072321,DownTown,Tier 1,Medium,1529.8224
YTL30,20.05,Area018,2007,202.8504,Hreplacements,mild,0.066025371,Industrial,Tier 3,Medium,2222.2544
OCC17,13.1,Area018,2007,125.6492,Tranquilizers,mild,0.021596051,Industrial,Tier 3,Medium,1734.8888
KBR18,20.05,Area018,2007,116.02799999999999,Tranquilizers,mild,0.065252908,Industrial,Tier 3,Medium,1817.4479999999999
CTQ48,10.995,Area035,2002,170.792,Hreplacements,mild,0.042567218,DownTown,Tier 2,Small,4427.384
YTK96,22.0,Area035,2002,87.0354,Antiseptics,mild,0.03989477,DownTown,Tier 2,Small,2595.7682
OGZ71,9.155,Area018,2007,198.8188,Cardiac,mild,0.024307038,Industrial,Tier 3,Medium,1065.094
NXQ22,18.4,Area035,2002,122.2886,Antibiotics,mild,0.141390273,DownTown,Tier 2,Small,1558.4518
SAS13,,Area027,1983,192.8266,OralContraceptives,critical,0.10478014199999999,CityLimits,Tier 3,Medium,6567.931
XVU27,18.0,Area045,2000,125.7176,OralContraceptives,critical,0.06551796900000001,DownTown,Tier 2,Unknown,800.1056
EUI92,12.195,Area045,2000,134.47299999999998,Antipyretics,critical,0.022641375,DownTown,Tier 2,Unknown,1714.249
MXD18,16.4,Area045,2000,254.5512,Antimalarial,mild,0.013000000000000001,DownTown,Tier 2,Unknown,3748.268
KYJ80,7.085,Area017,2005,190.666,Hreplacements,critical,0.053587145999999995,DownTown,Tier 2,Unknown,1371.362
OPV12,,Area027,1983,195.8608,Antimalarial,mild,0.022950342999999998,CityLimits,Tier 3,Medium,3420.6944
FOS91,,Area027,1983,179.5816,Hreplacements,mild,0.098538477,CityLimits,Tier 3,Medium,3636.4136
VOY38,8.15,Area018,2007,271.9594,OralContraceptives,mild,0.035976497,Industrial,Tier 3,Medium,3514.5722
BNO71,11.6,Area045,2000,199.35299999999998,Antibiotics,critical,0.013000000000000001,DownTown,Tier 2,Unknown,5426.084
VKG12,13.4,Area013,1985,156.9734,Hreplacements,mild,0.033551458,DownTown,Tier 3,High,2340.101
UIR34,19.3,Area017,2005,99.0514,Antibiotics,critical,0.156495952,DownTown,Tier 2,Unknown,1175.6168
UFQ12,16.5,Area046,1995,238.8352,Hreplacements,mild,0.104763303,DownTown,Tier 1,Small,1945.2816
HLH13,12.45,Area018,2007,174.6526,Tranquilizers,mild,0.045387589000000006,Industrial,Tier 3,Medium,3073.1468
KQY98,10.6,Area017,2005,206.1136,Mstablizers,mild,0.041683422000000005,DownTown,Tier 2,Unknown,3806.8584
LFK13,9.4,Area013,1985,98.8198,Cardiac,critical,0.013000000000000001,DownTown,Tier 3,High,374.6594
CZO65,19.8,Area018,2007,99.2172,Antimalarial,mild,0.03886664,Industrial,Tier 3,Medium,1808.1268
DJF15,,Area027,1983,106.2068,Antacids,critical,0.03739015,CityLimits,Tier 3,Medium,3320.8244
DSY84,18.9,Area049,1997,123.0176,Hreplacements,mild,0.062144165,DownTown,Tier 1,Medium,1830.764
SLL15,9.97,Area035,2002,156.1128,Analgesics,mild,0.078424208,DownTown,Tier 2,Small,2557.8176
IEB77,13.45,Area049,1997,73.1826,Antimalarial,mild,0.050955309000000004,DownTown,Tier 1,Medium,823.4086
RKU85,11.9,Area045,2000,244.2642,Antipyretics,mild,0.069911107,DownTown,Tier 2,Unknown,3830.8272
QXV86,19.3,Area049,1997,155.6418,Hreplacements,mild,0.052071642,DownTown,Tier 1,Medium,995.8508
TBI27,20.4,Area013,1985,245.4958,Antibiotics,mild,0.109653315,DownTown,Tier 3,High,4786.916
XWX80,19.5,Area017,2005,231.0456,Antiseptics,mild,0.071799705,DownTown,Tier 2,Unknown,4533.912
WEA21,17.65,Area049,1997,237.4062,Antibiotics,critical,0.075508438,DownTown,Tier 1,Medium,5755.655
HAW38,7.685,Area046,1995,47.4874,Hreplacements,critical,0.136710526,DownTown,Tier 1,Small,360.0118
JFM47,12.1,Area046,1995,204.0504,Antipyretics,mild,0.095549896,DownTown,Tier 1,Small,4715.0096
DHT27,,Area027,1983,253.2854,Antibiotics,mild,0.013000000000000001,CityLimits,Tier 3,Medium,6880.1912
TVN24,18.15,Area046,1995,101.7488,Hreplacements,mild,0.049390174,DownTown,Tier 1,Small,2195.6224
TIG61,8.32,Area017,2005,94.125,Antipyretics,mild,0.013000000000000001,DownTown,Tier 2,Unknown,1527.825
OWV84,19.55,Area035,2002,164.763,Antipyretics,critical,0.183795745,DownTown,Tier 2,Small,2303.482
EPQ18,16.9,Area017,2005,73.4194,Antipyretics,critical,0.11270455800000001,DownTown,Tier 2,Unknown,1413.3074
NZA81,12.65,Area010,1996,59.3008,Hreplacements,mild,0.064564827,MidTownResidential,Tier 3,Unknown,214.2016
OHZ77,21.4,Area010,1996,162.5366,OralContraceptives,critical,0.013000000000000001,MidTownResidential,Tier 3,Unknown,264.1366
ZYP12,9.485,Area017,2005,60.2692,Antibiotics,mild,0.059747071,DownTown,Tier 2,Unknown,950.5764
QYX54,9.205,Area013,1985,261.0408,Hreplacements,mild,0.023003987000000004,DownTown,Tier 3,High,5870.8384
VPA11,22.05,Area045,2000,250.28799999999998,Antiviral,critical,0.013000000000000001,DownTown,Tier 2,Unknown,2749.5679999999998
RGM13,12.3,Area046,1995,111.7358,Tranquilizers,mild,0.067939029,DownTown,Tier 1,Small,1721.5728
TNM58,7.24,Area049,1997,187.6344,Cardiac,mild,0.047940979,DownTown,Tier 1,Medium,1718.9096
IZA10,17.8,Area017,2005,100.6146,Hreplacements,mild,0.041579565,DownTown,Tier 2,Unknown,2667.0088
VNP14,21.15,Area017,2005,231.8772,Antibiotics,mild,0.18999102899999998,DownTown,Tier 2,Unknown,3671.0352
VQT88,,Area027,1983,100.9462,Antibiotics,mild,0.11162906199999999,CityLimits,Tier 3,Medium,2519.2012
FDZ11,9.02,Area010,1996,126.9466,Antibiotics,critical,0.160904328,MidTownResidential,Tier 3,Unknown,230.8466
BMX49,8.69,Area035,2002,150.9812,Tranquilizers,mild,0.08076689599999999,DownTown,Tier 2,Small,3817.5112
OYJ39,20.15,Area049,1997,140.5626,Tranquilizers,mild,0.029132592000000002,DownTown,Tier 1,Medium,3129.7398
FZC14,19.65,Area046,1995,234.8746,Antiseptics,mild,0.027024028,DownTown,Tier 1,Small,2805.4952
QIW12,9.11,Area018,2007,175.4158,Hreplacements,critical,0.04712912,Industrial,Tier 3,Medium,1951.2738
WJW10,10.9,Area035,2002,174.2184,Antiseptics,mild,0.013000000000000001,DownTown,Tier 2,Small,4406.0784
UML60,21.9,Area035,2002,222.9244,Antipyretics,critical,0.043504756,DownTown,Tier 2,Small,3712.3148
MOL44,,Area027,1983,122.0544,Antiseptics,mild,0.137110734,CityLimits,Tier 3,Medium,4251.6128
CZO65,19.8,Area045,2000,99.4172,Antimalarial,mild,0.038813943,DownTown,Tier 2,Unknown,1005.172
IEW96,21.4,Area010,1996,71.6536,Tranquilizers,mild,0.013000000000000001,MidTownResidential,Tier 3,Unknown,296.7608
BAE93,19.55,Area049,1997,121.15700000000001,Antipyretics,critical,0.196579854,DownTown,Tier 1,Medium,2090.426
WJW67,8.05,Area013,1985,105.9752,Antipyretics,critical,0.12114891300000001,DownTown,Tier 3,High,1071.752
DWO74,8.98,Area018,2007,203.6162,Antibiotics,mild,0.0841891,Industrial,Tier 3,Medium,5885.486
BBY13,13.95,Area045,2000,116.6938,Antiseptics,mild,0.055296724000000005,DownTown,Tier 2,Unknown,3864.783
GRY10,13.9,Area017,2005,265.8356,Antipyretics,critical,0.087338562,DownTown,Tier 2,Unknown,9777.7528
RPV61,20.55,Area049,1997,92.4908,OralContraceptives,critical,0.071365706,DownTown,Tier 1,Medium,2545.8332
XHP42,15.45,Area045,2000,254.4828,Hreplacements,mild,0.013000000000000001,DownTown,Tier 2,Unknown,844.0484
RBA14,19.3,Area049,1997,168.3604,Tranquilizers,mild,0.013000000000000001,DownTown,Tier 1,Medium,3440.6684
RVF12,13.45,Area018,2007,173.9184,Antacids,mild,0.034811987,Industrial,Tier 3,Medium,2424.6576
FMO17,,Area027,1983,94.8882,Antiseptics,mild,0.10285844699999999,CityLimits,Tier 3,Medium,2174.3168
USP86,,Area019,1983,93.1592,Analgesics,mild,0.056168763,MidTownResidential,Tier 1,Small,278.1184
EVE11,6.395,Area018,2007,152.7838,Hreplacements,critical,0.143031207,Industrial,Tier 3,Medium,674.9352
WII66,18.0,Area017,2005,67.9562,Hreplacements,critical,0.075395455,DownTown,Tier 2,Unknown,646.3058
PTZ82,8.01,Area013,1985,77.8142,Mstablizers,critical,0.042535852,DownTown,Tier 3,High,706.2278
TLK62,6.76,Area049,1997,197.12400000000002,Cardiac,critical,0.045227432000000005,DownTown,Tier 1,Medium,1977.24
KED13,11.8,Area035,2002,181.9106,Antiseptics,mild,0.040271252,DownTown,Tier 2,Small,2679.659
MEF33,,Area027,1983,190.2002,Cardiac,mild,0.095152451,CityLimits,Tier 3,Medium,4232.3046
LFG35,8.1,Area046,1995,60.2034,Mstablizers,mild,0.05049705,DownTown,Tier 1,Small,307.4136
IFX14,17.65,Area013,1985,107.741,Antiseptics,mild,0.029979062999999997,DownTown,Tier 3,High,885.328
VDZ97,10.9,Area017,2005,201.3872,Hreplacements,critical,0.013000000000000001,DownTown,Tier 2,Unknown,4462.0056
ZUU67,9.35,Area013,1985,122.5518,Antipyretics,critical,0.177542555,DownTown,Tier 3,High,1820.777
HNJ12,,Area027,1983,99.7146,Analgesics,mild,0.013000000000000001,CityLimits,Tier 3,Medium,2758.2234
TTJ13,21.5,Area045,2000,105.3752,Hreplacements,critical,0.13450014300000002,DownTown,Tier 2,Unknown,2701.6304
WHI13,7.87,Area013,1985,202.68200000000002,Antiseptics,mild,0.109799953,DownTown,Tier 3,High,4360.804
GNX16,13.6,Area046,1995,100.1804,Antifungal,critical,0.07761897599999999,DownTown,Tier 1,Small,1399.3256
KXU14,6.765,Area045,2000,139.5626,Mstablizers,critical,0.061625599,DownTown,Tier 2,Unknown,1424.626
NCN85,9.93,Area013,1985,123.8518,Hreplacements,critical,0.045882270999999995,DownTown,Tier 3,High,2845.4432
FOS91,10.3,Area010,1996,179.7816,Hreplacements,mild,0.156870574,MidTownResidential,Tier 3,Unknown,616.3448
